COD;CODMUN7;Estado;ano;Nome;CV_SCR1 (1 ano);CV_SCR2 (15 meses);Poprural;PopUrb;RDPC;PEA;PEA_A;IDHM;IDHM_E;IDHM_L;IDHM_R;T_ANALF18M;T_MED18M;T_SUPER25M;T_AGUA;T_BANAGUA;T_DENS;T_LIXO;T_LUZ;AGUA_ESGOTO;POPDOMCHEFMULHERES;DENSDEMOG2010;PERC_NV_7CPN;CoberturaAB
171700;1717008;Tocantins;2016;Pindorama do Tocantins;107,46;114,93;34,6;65,4;293,47;1763;39,13;0,605;0,521;0,733;0,579;16,03;24,06;5,64;94,69;73,33;34,33;94,86;81,14;6,72;27,8;2,89;83,72;100
171720;1717206;Tocantins;2016;Piraque;125;134,38;61,58;38,42;319,42;1193;40,86;0,621;0,511;0,792;0,593;22,98;21,72;5,18;88,53;54,92;35,73;98,55;93,88;13,64;20,72;2,14;62,5;100
171750;1717503;Tocantins;2016;Pium;116,22;148,65;43,55;56,45;411,25;3184;47,56;0,65;0,527;0,822;0,633;20,77;24,81;4,99;92,79;73,81;31,53;95,36;80,65;14,1;29,46;0,67;58,24;100
171780;1717800;Tocantins;2016;Ponte Alta do Bom Jesus;100;83,93;44,96;55,04;313,2;1256;27,64;0,603;0,455;0,82;0,589;27,4;19,87;5,14;62,29;55,34;21,12;78,35;88,53;22,28;43,91;2,52;68,97;100
171790;1717909;Tocantins;2016;Ponte Alta do Tocantins;109,91;108,11;36,95;63,05;308,4;2574;35,85;0,624;0,531;0,779;0,587;18,17;26,51;6,34;89,5;74,56;28,47;98,13;80,21;2,91;27,12;1,11;63,49;88,54
171800;1718006;Tocantins;2016;Porto Alegre do Tocantins;102,13;106,38;31,37;68,63;305,98;1146;40,99;0,645;0,584;0,785;0,586;21,91;29,42;5,38;85,75;73,63;35,77;97,06;90,68;1,41;40,92;5,57;55,56;100
171820;1718204;Tocantins;2016;Porto Nacional;85,21;80,25;13,66;86,34;621,1;24572;50;0,74;0,701;0,826;0,699;9,97;44,61;12,49;94,22;91,61;27,03;95,65;98,67;2,21;39,57;11,04;63,28;100
171830;1718303;Tocantins;2016;Praia Norte;81,54;76,92;41,66;58,34;210,53;2436;31,81;0,583;0,517;0,73;0,526;34,12;20,51;4,05;96,19;45,52;47,75;64,66;96,63;38,05;55,72;26,5;42,06;100
171840;1718402;Tocantins;2016;Presidente Kennedy;80,39;88,24;12,33;87,67;398,02;1536;41,73;0,669;0,582;0,82;0,628;17,83;28,12;6,35;91,73;86,39;28,14;95,36;97,48;6,34;53,95;4,78;72,55;100
171845;1718451;Tocantins;2016;Pugmil;148,57;100;15,41;84,59;380,52;1084;45,76;0,669;0,595;0,809;0,621;14,11;23,21;4,28;98,61;92,37;31,74;99,08;96,89;6,12;67,31;5,9;45;100
171850;1718501;Tocantins;2016;Recursolandia;80,3;87,88;47,19;52,81;168,85;844;22,4;0,5;0,345;0,738;0,49;29,54;16,92;4,67;70,76;44,01;54,53;91,75;58,38;2,36;34,55;1,7;41,51;100
171855;1718550;Tocantins;2016;Riachinho;89,71;61,76;56,76;43,24;182,97;884;21,09;0,572;0,49;0,76;0,503;24,67;22,15;5,74;91,3;55,84;41,62;86,23;83,51;9,39;21,74;8,1;56,72;100
171865;1718659;Tocantins;2016;Rio da Conceicao;135,29;129,41;8,17;91,83;256,83;613;35,76;0,608;0,561;0,718;0,557;15,43;29,96;6,34;88,08;91,55;40,06;97,76;94,74;2,22;51,87;2,18;63,16;100
171870;1718709;Tocantins;2016;Rio dos Bois;116,67;162,5;59,96;40,04;310,91;1070;41,63;0,616;0,501;0,795;0,588;20,64;22,45;5,95;82,34;68,97;29,51;96,22;89,66;6,45;29,99;3,04;55,56;100
171875;1718758;Tocantins;2016;Rio Sono;117,39;136,96;61,51;38,49;285,17;2171;34,71;0,6;0,482;0,779;0,574;21,8;22,55;4,82;88,04;50,35;40,65;99,43;64,17;5,42;25,13;0,98;61,67;100
171880;1718808;Tocantins;2016;Sampaio;89,29;86,9;9,01;90,99;239,06;1408;36,44;0,606;0,59;0,691;0,546;26,52;27,02;5,34;95,59;65,8;45,06;71,2;95,57;21,18;46,04;17,38;34,52;78,14
171884;1718840;Tocantins;2016;Sandolandia;5,13;17,95;46,96;53,04;393,98;1641;49,34;0,659;0,578;0,791;0,626;17,78;28,27;8,1;75,69;88,57;18,2;97,09;97,23;7;20,02;0,94;67,44;100
171886;1718865;Tocantins;2016;Santa Fa do Araguaia;104,65;113,18;33,72;66,28;342,15;2524;38,25;0,616;0,482;0,804;0,604;21,72;20,37;5,8;93,85;70,51;41,46;95,98;96,82;14,01;42,07;3,93;75,65;100
171888;1718881;Tocantins;2016;Santa Maria do Tocantins;168,57;154,29;40,39;59,61;334,09;1178;40,7;0,634;0,543;0,784;0,6;19,17;26,1;6,79;84,31;59,5;28,09;99,52;80,32;8,07;26,81;2,05;87,18;100
171889;1718899;Tocantins;2016;Santa Rita do Tocantins;92,86;107,14;56,86;43,14;402,99;793;37,27;0,651;0,527;0,83;0,63;16,1;25,2;5,77;90,24;71,93;24,55;98,26;78,03;15,91;27,23;0,65;75;100
171890;1718907;Tocantins;2016;Santa Rosa do Tocantins;108,43;95,18;35,49;64,51;284,63;1804;39,49;0,595;0,471;0,78;0,574;19,44;20,12;5,43;89,4;55,21;31,67;74,98;81,25;6,6;30,09;2,54;65,06;100
171900;1719004;Tocantins;2016;Santa Tereza do Tocantins;108,89;106,67;35,95;64,05;373,96;1114;44,15;0,662;0,575;0,817;0,618;15,86;29,46;7,53;93,95;75,63;32,29;96,55;92,74;12,64;39,61;4,67;52,38;100
172000;1720002;Tocantins;2016;Santa Terezinha do Tocantins;135,29;158,82;35,57;64,43;301,14;975;39,41;0,637;0,584;0,758;0,583;23,82;29,15;5,49;87,26;61,74;25,6;92,31;93,86;12,03;27,82;9,17;57,14;100
172010;1720101;Tocantins;2016;Sao Bento do Tocantins;66,32;56,84;41,06;58,94;324,27;1803;39,13;0,605;0,506;0,736;0,595;21,53;21,87;4,34;84,56;36,23;42,67;87,13;90,93;38,76;37,61;4,17;71,62;100
172015;1720150;Tocantins;2016;Sao Falix do Tocantins;112,5;175;35,21;64,79;244,55;307;21,36;0,574;0,446;0,771;0,55;22,44;24,81;7,54;82,32;70,56;57,18;97,19;68,56;1,47;31,3;0,75;50;100
172020;1720200;Tocantins;2016;Sao Miguel do Tocantins;92,64;91,41;75,7;24,3;298,31;3817;36,42;0,623;0,544;0,762;0,582;27,18;24,74;2,53;89,63;59,23;39,86;95,63;98,09;31,62;36,79;26,28;35,93;100
172025;1720259;Tocantins;2016;Sao Salvador do Tocantins;91,43;102,86;45,43;54,57;318,39;855;29,38;0,605;0,471;0,794;0,592;20,91;24,73;7,23;92,01;67,45;26,15;98,06;76,86;11,92;40,02;2,05;66,67;100
172030;1720309;Tocantins;2016;Sao Sebastiao do Tocantins;66,27;66,27;23,35;76,65;198,01;1162;27,13;0,573;0,487;0,748;0,516;28,25;13,45;2,68;82,67;68,67;43,58;71,29;93,42;12,89;53,1;14,91;57,69;100
172049;1720499;Tocantins;2016;Sao Valario;120,69;131,03;37,87;62,13;344,49;1641;37,44;0,643;0,539;0,814;0,605;21,94;17,72;5,38;93,9;69,67;29,58;96,05;86,69;13,71;36,08;1,74;73,33;100
172065;1720655;Tocantins;2016;Silvanopolis;126,37;105,49;19,87;80,13;423,43;2169;42,8;0,675;0,592;0,814;0,638;19,15;30,76;6,19;96,04;75,84;24,38;86,46;91,76;15,21;39,39;4,03;73,97;100
172080;1720804;Tocantins;2016;Sitio Novo do Tocantins;127,66;131,21;46,71;53,29;245,11;3307;36,15;0,604;0,526;0,762;0,55;28,06;22,57;4,19;94,91;53,21;40,95;73,58;97,81;20,5;36,96;28,23;64,63;100
172085;1720853;Tocantins;2016;Sucupira;100;108,7;36,51;63,49;386,22;774;44,43;0,667;0,599;0,794;0,623;16,3;31,45;7,86;97,64;81,1;26,26;92,27;97,67;12,26;34,12;1,7;57,58;100
172090;1720903;Tocantins;2016;Taguatinga;113,04;104,89;29,39;70,61;399,35;5958;39,59;0,634;0,497;0,818;0,628;20,87;23,41;5,55;80,05;75,9;24,65;88,27;92,57;4,66;38,33;6,18;43,35;84,99
172093;1720937;Tocantins;2016;Taipas do Tocantins;170,83;162,5;19,95;80,05;292,72;746;38,35;0,601;0,47;0,798;0,578;29,09;22,15;5,93;80,91;77,64;25,32;91,96;88,42;1,04;28,95;1,74;57,69;100
172097;1720978;Tocantins;2016;Talisma;128,21;97,44;46,8;53,2;467,87;1461;57,03;0,654;0,535;0,801;0,654;20,1;25,53;5,88;99,5;64,26;20,2;95,89;94,23;11,35;43,21;1,19;64,52;100
172100;1721000;Tocantins;2016;Palmas;87,73;86,58;2,89;97,11;1087,35;127994;56,06;0,788;0,749;0,827;0,789;4;58,53;20,81;99,16;94,38;30,29;99,17;99,81;1,78;36,57;102,9;72,67;88,25
172110;1721109;Tocantins;2016;Tocantinia;100,96;87,02;56,13;43,87;277,25;1961;29,11;0,589;0,459;0,782;0,57;21,78;28,79;5,55;81,04;65,23;57,44;91,28;92,21;2,56;28,92;2,59;47,59;94,35
172120;1721208;Tocantins;2016;Tocantinopolis;93,28;102,73;19,01;80,99;414,08;9415;41,62;0,681;0,623;0,801;0,634;16,95;35,7;9,64;93,82;77,34;34,64;93,45;98,39;9,25;43,35;21;61,99;100
172125;1721257;Tocantins;2016;Tupirama;109,38;112,5;40,91;59,09;401,76;637;40,47;0,67;0,593;0,808;0,629;17,09;26,4;6,48;83,89;72,86;38,3;98,6;86,2;9,01;23,22;2,21;68,18;100
172130;1721307;Tocantins;2016;Tupiratins;111,11;150;49,21;50,79;337,79;1038;49,5;0,587;0,425;0,791;0,601;22,18;14,67;5,03;97,21;53,81;36,02;99,39;92,72;44,9;38,08;2,34;33,33;100
172208;1722081;Tocantins;2016;Wanderlandia;73,61;75,69;46,56;53,44;376,35;4352;39,63;0,638;0,561;0,748;0,619;20,29;28,1;5,68;92,38;73,43;40,86;89,63;94,27;8,51;51,75;8;59,85;100
172210;1722107;Tocantins;2016;Xambio ;83,26;84,55;15,2;84,8;450,43;4918;42,82;0,671;0,57;0,818;0,648;19,52;29,79;7,25;94,85;73,83;31,24;96,19;96,46;14,29;38,69;9,68;48,35;88,39
110001;1100015;Rondonia;2017;Alta Floresta D'Oeste;123,99;94,70;42,73;57,27;476,99;10611;43,5;0,641;0,526;0,763;0,657;13;23,19;5,51;93,69;80,2;22,58;94,05;93,98;9,31;26,92;3,45;67,23;67,63
110002;1100023;Rondonia;2017;Ariquemes;102,02;81,60;15,3;84,7;689,95;45300;50,14;0,702;0,6;0,806;0,716;8,53;34,58;8,13;98,54;85,35;27,15;96,72;98,58;11,4;32,63;20,41;79,58;66,72
110003;1100031;Rondonia;2017;Cabixi;164,38;30,14;57,34;42,66;457,17;2869;45,45;0,65;0,559;0,757;0,65;14,73;23,89;4,93;95,49;91,63;19,93;99,14;96,36;3,31;16,42;4,8;71,64;100
110004;1100049;Rondonia;2017;Cacoal;94,10;93,41;21,19;78,81;738,06;40083;51,01;0,718;0,62;0,821;0,727;8,94;31,03;8,71;97,96;93,44;20,5;98,17;98,89;1,85;31,73;20,72;78,99;62,82
110005;1100056;Rondonia;2017;Cerejeiras;111,92;111,15;15,33;84,67;577,18;8699;51,08;0,692;0,602;0,799;0,688;11,17;27,79;7,09;97,53;86,87;16,66;91,89;98,85;5,34;39,97;6,12;74,37;96,05
110006;1100064;Rondonia;2017;Colorado do Oeste;138,29;40,54;26,54;73,46;535,41;8851;47,61;0,685;0,584;0,814;0,676;13,41;28,61;7,88;95,54;93,89;14,73;92,79;97,76;2,99;31,36;12,81;83,13;92,55
110007;1100072;Rondonia;2017;Corumbiara;134,56;128,68;70,51;29,49;402,15;4251;48,4;0,613;0,473;0,774;0,63;13,55;14,82;4,52;93,24;86,43;14,46;90,19;97,81;6,31;16,46;2,87;79,31;78,87
110008;1100080;Rondonia;2017;Costa Marques;142,58;79,90;45,19;54,81;370,77;6266;45,81;0,611;0,493;0,751;0,616;9,39;21,1;4,98;95,67;54,32;36,18;79,35;90,13;36,41;31,36;2,74;76,39;81,03
110009;1100098;Rondonia;2017;Espigao D'Oeste;105,01;90,40;28,26;71,74;590,8;15107;52,58;0,672;0,536;0,819;0,691;12,18;21,77;5,72;93,7;84,71;19,97;91,07;96,7;7,66;33,4;6,36;69,04;73,83
110010;1100106;Rondonia;2017;Guajara-Mirim;70,05;54,38;15,48;84,52;494,69;16920;40,62;0,657;0,519;0,823;0,663;8,7;29,86;7,06;93,26;49,32;43,4;90,41;97,71;36,84;38,35;1,68;34,20;80,66
110011;1100114;Rondonia;2017;Jaru;116,81;78,04;32,47;67,53;575,14;24774;47,64;0,689;0,577;0,825;0,687;11,49;27,45;6,94;97,09;82,81;19,09;95,04;99,4;15,11;34,64;17,66;78,84;91,93
110012;1100122;Rondonia;2017;Ji-Parana;99,95;80,47;10,08;89,92;743,35;60324;51,73;0,714;0,617;0,81;0,728;8,38;36,2;8,73;97,81;89,31;23,3;95,36;99,35;5,87;35,04;16,91;72,68;73,54
110013;1100130;Rondonia;2017;Machadinho D'Oeste;210,74;121,74;48,06;51,94;401,42;14955;48,03;0,596;0,446;0,755;0,629;12,85;16,97;3,72;92,56;69,34;28,87;91,21;88,1;17,19;28,21;3,66;75,28;72,83
110014;1100148;Rondonia;2017;Nova Brasilandia D'Oeste;106,18;80,36;57,83;42,17;499,59;10188;51,26;0,643;0,524;0,763;0,664;12,31;21,48;4,76;94,07;74,6;20,31;94,84;94,95;9,6;20,39;11,67;65,18;79,6
110015;1100155;Rondonia;2017;Ouro Preto do Oeste;119,13;80,70;25,7;74,3;576,51;19251;50,76;0,682;0,569;0,812;0,687;11,18;26,8;6,2;97,8;91,58;17,02;96,79;99,13;5,61;32,18;19,25;74,05;86,6
110018;1100189;Rondonia;2017;Pimenta Bueno;101,85;84,37;13,02;86,98;734,76;18348;54,25;0,71;0,613;0,803;0,726;9,04;32,32;8,07;97,21;91,07;21,55;97,98;99;4,7;31,16;5,42;75,61;63,91
110020;1100205;Rondonia;2017;Porto Velho;105,53;96,33;8,82;91,18;929,19;215855;50,37;0,736;0,638;0,819;0,764;5,43;44,44;12,21;92,87;72,14;36,73;95,67;98,2;17,76;39,57;12,57;53,76;57,77
110025;1100254;Rondonia;2017;Presidente Medici;122,88;47,23;40,4;59,6;520,2;11553;51,76;0,664;0,55;0,792;0,671;13,23;22,56;5,06;93,77;85,3;17,7;91,68;99,15;9,63;29,14;12,69;75,78;100
110026;1100262;Rondonia;2017;Rio Crespo;167,65;120,59;67,91;32,09;420,61;1370;41,31;0,643;0,513;0,813;0,637;14,36;22,57;3,58;97,99;83,94;27,09;95,82;96,42;8,15;30,23;1,93;79,59;91,03
110028;1100288;Rondonia;2017;Rolim de Moura;123,29;62,06;18,2;81,8;657,65;25383;50,12;0,7;0,598;0,808;0,709;9,74;31,85;8,47;97,4;93,72;20,06;98,05;99,24;4,5;31,33;34,74;64,49;80,1
110029;1100296;Rondonia;2017;Santa Luzia D'Oeste;103,54;97,35;49,08;50,92;476,08;4521;50,88;0,67;0,564;0,812;0,657;14,13;24,97;5,42;93,08;87,69;15,24;78,87;99,21;8,09;23,15;7,42;69,64;100
110030;1100304;Rondonia;2017;Vilhena;103,98;80,45;5,23;94,77;768,98;41211;54,08;0,731;0,659;0,808;0,734;6,52;37,88;10,6;98,16;97,28;21,21;98,01;98,29;1,55;36,25;6,62;73,24;92
110032;1100320;Rondonia;2017;Sao Miguel do Guapore;135,14;75,98;61,2;38,8;440,6;10257;46,99;0,646;0,537;0,781;0,644;11,84;20,46;3,86;97,43;77,44;24,35;98,52;96,7;9,43;26,09;2,93;76,61;73,32
110033;1100338;Rondonia;2017;Nova Mamore;82,76;69,95;42,04;57,96;377,34;10418;46,21;0,587;0,424;0,769;0,619;14,22;15,23;3,49;93,81;57,14;31,45;78,14;91,43;31,57;26,56;2,24;53,18;73,26
110034;1100346;Rondonia;2017;Alvorada D'Oeste;112,65;98,19;47,64;52,36;469,26;7603;45,11;0,643;0,534;0,763;0,654;14,11;21,46;5,43;94,31;80,76;17,85;95,35;98,06;7,37;22,38;5,56;64,04;40,82
110037;1100379;Rondonia;2017;Alto Alegre dos Parecis;107,14;103,57;71,47;28,53;341,22;6148;47,97;0,592;0,443;0,777;0,603;14,86;15,75;3,14;93,59;77,53;24,2;92,79;91,11;15,73;21,49;3,24;77,33;100
110040;1100403;Rondonia;2017;Alto Paraiso;167,76;51,40;52,13;47,87;498,49;9019;52,63;0,625;0,457;0,804;0,664;12,83;17,25;3,02;95,29;72,84;21,88;87,49;97,06;15,58;25,4;6,46;87,60;83,86
110045;1100452;Rondonia;2017;Buritis;121,04;101,94;44,04;55,96;458,05;16944;52,32;0,616;0,479;0,751;0,65;10,67;20,43;4,03;90,12;77,33;24,71;96,4;94,44;13,51;26,67;9,92;65,66;75,14
110050;1100502;Rondonia;2017;Novo Horizonte do Oeste;120,00;96,84;83,08;16,92;346,38;4806;46,93;0,634;0,527;0,799;0,606;15,68;19,77;4,25;92,66;86,25;22,51;97,77;98,86;8,4;17,89;12,14;67,03;100
110060;1100601;Rondonia;2017;Cacaulandia;114,93;97,01;63,93;36,07;499,93;2990;52,13;0,646;0,506;0,801;0,664;14,34;18,73;3,59;93,68;74,25;26,48;96,1;94,16;10,75;26,4;2,92;78,87;100
110070;1100700;Rondonia;2017;Campo Novo de Rondonia;177,64;50,31;73,38;26,62;507,69;5684;44,88;0,593;0,404;0,772;0,667;13,46;12,15;2,95;91,75;60,87;26,32;90,17;84,79;16,2;31,22;3,68;72,99;96,14
110080;1100809;Rondonia;2017;Candeias do Jamari;106,83;91,26;34,85;65,15;463,63;8824;44,61;0,649;0,512;0,819;0,652;11,93;25,48;3,94;95,88;74,32;40,29;76,96;95,28;16,08;32,03;2,89;55,16;100
110090;1100908;Rondonia;2017;Castanheiras;126,92;134,62;76,62;23,38;455,53;1771;49,54;0,658;0,547;0,803;0,65;15,6;21,36;4,06;95,22;87,36;20,52;90,07;97,44;5,47;23,32;4;64,10;100
110092;1100924;Rondonia;2017;Chupinguaia;119,21;103,31;55,87;44,13;483,36;4426;53,32;0,652;0,514;0,82;0,659;11,19;19,46;5,03;85,16;83,49;29,61;87,79;92,11;8,08;23,5;1,62;69,82;100
110094;1100940;Rondonia;2017;Cujubim;126,36;115,06;30,35;69,65;495,31;7539;47,55;0,612;0,439;0,789;0,663;13,01;15,88;2,21;94,18;66,32;33,65;84,27;91,47;21,04;25,6;4,1;65,55;47,65
110100;1101005;Rondonia;2017;Governador Jorge Teixeira;120,72;48,65;77,54;22,46;396,36;4609;43,85;0,596;0,444;0,762;0,627;14,64;13,83;2,93;94,71;76,85;23,3;95,78;94,34;6,33;17,94;2,07;89,91;100
110110;1101104;Rondonia;2017;Itapua do Oeste;92,19;91,41;39,04;60,96;411,36;4258;49,71;0,614;0,488;0,751;0,633;14,24;19,37;4,02;91,75;68,43;34,37;88,53;97,72;23,92;33,97;2,1;82,11;67,95
110120;1101203;Rondonia;2017;Ministro Andreazza;119,35;107,53;70,31;29,69;448,38;4644;44,86;0,638;0,518;0,776;0,647;13,93;20,68;3,85;92,14;87,48;19,99;100;97,85;4,71;20,29;12,97;79,00;31,99
110130;1101302;Rondonia;2017;Mirante da Serra;142,47;41,78;45,75;54,25;527,79;5899;49,66;0,643;0,494;0,8;0,673;14,71;16,01;4,12;96,64;80,66;20,58;86,1;96,59;10,98;23,7;9,97;82,69;84,09
110140;1101401;Rondonia;2017;Monte Negro;145,03;91,23;47,56;52,44;443,85;6871;48,76;0,607;0,454;0,762;0,645;15,74;18,07;5,07;98,33;77,85;28,17;86,05;95,85;9,55;18,37;7,3;82,50;64,56
110143;1101435;Rondonia;2017;Nova Uniao;186,52;75,28;79,43;20,57;352,24;4079;54,44;0,587;0,442;0,753;0,608;15,11;14,72;2,85;90,86;76,07;20,48;95,48;96,98;11,65;18,4;9,28;71,28;44,25
110145;1101450;Rondonia;2017;Parecis;120,00;132,00;63,12;36,88;343,73;2069;43,01;0,617;0,485;0,8;0,604;16,03;17,88;4,8;87,26;78,77;20,36;97,33;86,86;9,93;15,25;1,89;72,55;100
110146;1101468;Rondonia;2017;Pimenteiras do Oeste;200,00;66,67;44,19;55,81;493,67;1080;46,65;0,665;0,545;0,816;0,662;10,4;27,38;5,92;96,71;82,16;26,07;92,72;95,07;10,81;21,97;0,38;63,46;100
110147;1101476;Rondonia;2017;Primavera de Rondonia;110,71;101,79;63,56;36,44;442,61;1476;41,88;0,641;0,512;0,799;0,645;14,63;16,99;3,03;96,29;86,03;22,7;98,25;96,79;7,54;22,12;5,82;84,13;100
110148;1101484;Rondonia;2017;Sao Felipe D'Oeste;111,11;129,63;76,01;23,99;368,24;2814;46,76;0,649;0,571;0,78;0,615;15,9;21,69;4,5;92,1;90,8;17,46;93,56;99,33;6,69;30,34;11,11;78,67;100
110149;1101492;Rondonia;2017;Sao Francisco do Guapore;147,84;143,85;48,69;51,31;477,9;8271;51,58;0,611;0,462;0,751;0,657;10,42;18,89;5,07;96,26;70,72;21,74;84,89;93,27;16,21;22,89;1,46;77,18;100
110150;1101500;Rondonia;2017;Seringueiras;147,65;141,18;62,19;37,81;441,13;6215;53,44;0,598;0,427;0,779;0,644;11,41;12,5;2,9;96,9;74,41;24,4;90,03;96;15,87;20,42;3,08;84,04;82,03
110155;1101559;Rondonia;2017;Teixeiropolis;120,34;108,47;64,89;35,11;464,45;2539;51,94;0,643;0,498;0,818;0,653;14,04;17,1;3,66;95,05;89,33;16,29;81,91;98,65;2,88;17,13;10,63;82,76;69,47
110160;1101609;Rondonia;2017;Theobroma;137,40;154,96;81,43;18,57;382,6;5423;50,92;0,589;0,434;0,757;0,622;16,37;10,74;4,06;96,15;71,98;21,4;93,06;95,37;7,32;19,52;4,85;76,71;100
110170;1101708;Rondonia;2017;Urupa;100,66;89,40;60,41;39,59;380,5;6402;49,34;0,609;0,471;0,772;0,621;15,49;15,07;3,52;93,24;81,59;19,71;92,5;96,94;9,73;21,84;15,6;62,00;78,42
110175;1101757;Rondonia;2017;Vale do Anari;132,71;77,57;65,98;34,02;394,02;4549;48,48;0,584;0,421;0,756;0,626;16,45;16,15;4,39;93,37;62,07;22,22;97,72;89,36;22,2;20,46;2,99;87,21;62,73
110180;1101807;Rondonia;2017;Vale do Paraiso;109,47;93,68;72,28;27,72;432,03;3121;38,01;0,627;0,485;0,792;0,641;14,13;17,89;3,46;96,71;83,3;14,29;93,74;98,1;5,26;25,97;8,5;63,29;100
120001;1200013;acre;2017;Acrelandia;90,09;80,18;52,82;47,18;303,76;5108;40,74;0,604;0,466;0,808;0,584;17,11;20,85;4,22;93,87;55,29;41,61;97,44;94,56;23,82;24,88;6,94;52,34;100
120005;1200054;acre;2017;Assis Brasil;63,74;43,96;39,06;60,94;291,33;2151;35,42;0,588;0,456;0,77;0,578;22,42;23,55;4,75;80,31;40,79;47;96,83;84,4;28,79;34,37;1,22;37,10;100
120010;1200104;acre;2017;Brasileia;95,38;69,12;33,37;66,63;376,07;8582;40,11;0,614;0,485;0,77;0,619;19,58;24,13;5,71;91,48;53,24;41,11;95,88;91,25;20,4;35,14;5,46;50,88;100
120013;1200138;acre;2017;Bujari;32,39;19,43;56,4;43,6;340,95;3353;39,58;0,589;0,439;0,772;0,603;26,78;18,28;4,34;81,12;41,89;50,25;94,07;94,47;23,51;21,93;2,79;43,65;100
120017;1200179;acre;2017;Capixaba;95,77;94,71;55,34;44,66;336,17;4038;45,9;0,575;0,398;0,794;0,601;23,84;14,65;3,44;86,19;30,45;48,48;95,43;93,98;31,13;27,46;5,17;44,86;100
120020;1200203;acre;2017;Cruzeiro do Sul;84,78;53,22;29,53;70,47;450,06;30372;38,69;0,664;0,582;0,776;0,648;20,36;32,09;7,62;79,14;38,88;45;84,78;94,73;39,12;41,5;8,94;58,67;100
120025;1200252;acre;2017;Epitaciolandia;123,86;85,61;29,68;70,32;467,83;6585;43,61;0,653;0,553;0,771;0,654;17,72;29,02;7,27;89,66;45,68;38,98;92,48;93,75;29,37;34,75;9,13;45,70;100
120030;1200302;acre;2017;Feijo;72,27;49,45;48,67;51,33;259,43;11048;34,09;0,539;0,388;0,723;0,559;37,81;18,39;4,44;69,53;26,02;62,56;89,65;65,41;36,26;25,8;1,16;9,48;85,26
120032;1200328;acre;2017;Jordao;109,23;93,46;65,46;34,54;178,03;1808;27,49;0,469;0,283;0,731;0,499;29,87;12,51;2,57;46,28;8,66;68,55;99,29;41,83;64,96;25,44;1,23;24,44;100
120033;1200336;acre;2017;Mancio Lima;79,26;63,16;42,46;57,54;295,5;5121;33,68;0,625;0,546;0,77;0,58;26,18;28,48;4,44;80,26;28,19;50,03;76,74;85,34;47,93;39,59;2,79;47,21;100
120034;1200344;acre;2017;Manoel Urbano;110,87;83,04;33,87;66,13;307,7;2985;37,4;0,551;0,373;0,767;0,586;34,77;18,78;4,35;80,41;30,12;55,35;74,53;76,99;31,93;25,48;0,75;47,13;100
120035;1200351;acre;2017;Marechal Thaumaturgo;94,22;52,89;72,1;27,9;157,27;5281;37,12;0,501;0,361;0,726;0,479;38,36;11,39;2,46;50,76;9,33;63,63;95,1;51,51;40,2;29,88;1,74;34,79;99,13
120038;1200385;acre;2017;Placido de Castro;98,81;67,66;39,67;60,33;321,16;5940;34,52;0,622;0,517;0,786;0,593;20,1;23,52;4,69;91,46;44,68;43,73;87,36;98,57;30,89;27,28;8,86;53,44;100
120039;1200393;acre;2017;Porto Walter;110,53;79,39;63,79;36,21;204,19;3486;37,99;0,532;0,397;0,726;0,521;37,41;16,76;1,59;44,36;17,37;68,08;51,78;69,39;39,53;26,59;1,42;41,13;100
120040;1200401;acre;2017;Rio Branco;85,20;68,57;8,18;91,82;744,67;154892;46,09;0,727;0,661;0,798;0,729;9,71;43,07;12,93;94,09;62,1;39,42;97,38;99,34;18,43;45,73;38,03;55,51;79,35
120042;1200427;acre;2017;Rodrigues Alves;52,04;38,44;70,01;29,99;200,58;4786;33,26;0,567;0,477;0,736;0,518;34,46;19,82;4,01;71,48;10,89;57,15;95,36;89,56;52,64;27,33;4,68;51,09;100
120043;1200435;acre;2017;Santa Rosa do Purus;188,89;135,56;59,67;40,33;201,58;1258;26,82;0,517;0,34;0,781;0,519;27,62;18,32;2,33;65,93;28,21;79,03;91,82;54,3;39,87;18,19;0,76;17,68;100
120045;1200450;acre;2017;Senador Guiomard;78,19;53,68;37,05;62,95;455,06;8328;41,27;0,64;0,513;0,786;0,649;19,28;23,76;5,4;92,31;52,88;44,42;93,99;99,06;29,76;37,25;8,69;46,33;100
120050;1200500;acre;2017;Sena Madureira;99,06;56,70;33,97;66,03;320,8;15967;41,99;0,603;0,456;0,81;0,593;26,81;24,85;4,01;82,48;36,48;52,76;91,77;82,95;40,8;33,6;1,6;39,74;100
120060;1200609;acre;2017;Tarauaca;102,56;87,50;45,63;54,37;251,53;12018;33,77;0,539;0,392;0,72;0,554;34,37;16,5;3,42;60,4;19,3;64,5;84,42;70,47;41,95;31,28;1,76;19,52;87,5
120070;1200708;acre;2017;Xapuri;93,50;97,52;35,8;64,2;382,24;6903;42,9;0,599;0,448;0,773;0,621;24,14;21,88;5,32;86,75;51,78;46,94;91,56;84,1;17,68;37,07;3,01;60,66;100
120080;1200807;acre;2017;Porto Acre;78,75;51,84;86,68;13,32;319,71;4640;31,18;0,576;0,418;0,771;0,593;25,65;17,21;2,73;84,45;40,21;50,45;93,43;95,9;38,64;28,76;5,71;41,86;80,65
